"SKU","Parent Product SKU","Product Name","Category","Price Type","Unit","Tax-Inclusive Price","Min Price","Max Price","Cost","Supplier Price","Product Tags","Inventory Type","Track Stock Levels","Barcode","Variant Name 1","Variant Value 1","Variant Name 2","Variant Value 2","Variant Name 3","Variant Value 3","Supplier","Tax Name","Store Credits","Kitchen Station","ORLOFF OF DENMARK (BLUPORT)_Quantity","ORLOFF OF DENMARK (BLUPORT)_Warning Stock Level","ORLOFF OF DENMARK (BLUPORT)_Ideal Stock Level","Online Price","Online Discounted Price","Product Description"
"ORGCB184-2","","Lao Tzu Quote Charm, Freedom","Milestones & Sentiment","Fixed","","1600","","","283.22","","Milestones & Sentiment;Line A;925 Silver","Simple","1","","","","","","","","Zhuhai Rinntin Jewelry","","","Do Not Print Kitchen Docket","10","2","","1600","","A hanging tag engraved with ""Care about what other people think and you will always be their prisoner."", attributed to Lao Tzu. Rhodium plated with a sand effect finish.

Material: 925 Sterling Silver

Finish: Rhodium Plated, Sand Effect

Size: 12 x 17 x 2.5mm

Weight: 3.1g

Fits all Orloff snake chain bracelets.

ORLOFF OF DENMARK."
"ORGCB184-3","","Lao Tzu Quote Charm, Silence","Milestones & Sentiment","Fixed","","1600","","","283.22","","Milestones & Sentiment;Line A;925 Silver","Simple","1","","","","","","","","Zhuhai Rinntin Jewelry","","","Do Not Print Kitchen Docket","12","2","","1600","","A hanging tag engraved with ""Silence is a source of Great Strength."", attributed to Lao Tzu. Rhodium plated with a sand effect finish.

Material: 925 Sterling Silver

Finish: Rhodium Plated, Sand Effect

Size: 12 x 17 x 2.5mm

Weight: 3.1g

Fits all Orloff snake chain bracelets.

ORLOFF OF DENMARK."
"ORGCB184-4","","Lao Tzu Quote Charm, The Flame","Milestones & Sentiment","Fixed","","1600","","","283.22","","Milestones & Sentiment;Line A;925 Silver","Simple","1","","","","","","","","Zhuhai Rinntin Jewelry","","","Do Not Print Kitchen Docket","10","2","","1600","","A hanging tag engraved with ""The flame that burns Twice as bright burns half as long."", attributed to Lao Tzu. Rhodium plated with a sand effect finish.

Material: 925 Sterling Silver

Finish: Rhodium Plated, Sand Effect

Size: 12 x 17 x 2.5mm

Weight: 3g

Fits all Orloff snake chain bracelets.

ORLOFF OF DENMARK."
"ORGCB184-5","","Lao Tzu Quote Charm, Love","Milestones & Sentiment","Fixed","","1600","","","283.22","","Milestones & Sentiment;Line A;925 Silver","Simple","1","","","","","","","","Zhuhai Rinntin Jewelry","","","Do Not Print Kitchen Docket","12","2","","1600","","A hanging tag engraved with ""Being deeply loved by someone gives you strength, while loving someone deeply gives you courage."", attributed to Lao Tzu. Rhodium plated with a sand effect finish.

Material: 925 Sterling Silver

Finish: Rhodium Plated, Sand Effect

Size: 12 x 17 x 2.5mm

Weight: 3g

Fits all Orloff snake chain bracelets.

ORLOFF OF DENMARK."
"ORGCB184-6","","Lao Tzu Quote Charm, The Traveller","Milestones & Sentiment","Fixed","","1600","","","283.22","","Milestones & Sentiment;Line A;925 Silver","Simple","1","","","","","","","","Zhuhai Rinntin Jewelry","","","Do Not Print Kitchen Docket","12","2","","1600","","A hanging tag engraved with ""A good traveler has no fixed plans and is not intent on arriving."", attributed to Lao Tzu. Rhodium plated with a sand effect finish.

Material: 925 Sterling Silver

Finish: Rhodium Plated, Sand Effect

Size: 12 x 17 x 2.5mm

Weight: 3g

Fits all Orloff snake chain bracelets.

ORLOFF OF DENMARK."
"ORGCB184-7","","Lao Tzu Quote Charm, Calm","Milestones & Sentiment","Fixed","","1600","","","283.22","","Milestones & Sentiment;Line A;925 Silver","Simple","1","","","","","","","","Zhuhai Rinntin Jewelry","","","Do Not Print Kitchen Docket","10","2","","1600","","A hanging tag engraved with ""The best fighter is never angry."", attributed to Lao Tzu. Rhodium plated with a sand effect finish.

Material: 925 Sterling Silver

Finish: Rhodium Plated, Sand Effect

Size: 12 x 17 x 2.5mm

Weight: 3g

Fits all Orloff snake chain bracelets.

ORLOFF OF DENMARK."
"ORGCB185-14K","","Lemon Charm, 14K Gold","Nature","Fixed","","1600","","","267.24","","Nature;Line A;925 Silver","Simple","1","","","","","","","","Zhuhai Rinntin Jewelry","","","Do Not Print Kitchen Docket","27","2","","1600","","Gold lemon with green enamel leaves.

Material: 925 Sterling Silver

Finish: Gold Plating, Yellow Enamel

Size: 18.2 x 14 x 4.5mm

Weight: 3.5g

Fits all Orloff snake chain bracelets.

ORLOFF OF DENMARK."
"ORGCB186-1","","Engraved Quote Charm, A Smile","Milestones & Sentiment","Fixed","","1600","","","267.24","","Milestones & Sentiment;Line A;925 Silver","Simple","1","","","","","","","","Zhuhai Rinntin Jewelry","","","Do Not Print Kitchen Docket","12","2","","1600","","A hanging tag engraved with ""Every time you smile at someone, it is an action of love, a gift to that person, a beautiful thing."". Rhodium plated with a sand effect finish.

Material: 925 Sterling Silver

Finish: Rhodium Plated, Black Enamel

Size: 16.4 x 14 x 3mm

Weight: 3.3g

Fits all Orloff snake chain bracelets.

ORLOFF OF DENMARK."
"ORGCB186-2","","Engraved Quote Charm, The Mirror","Milestones & Sentiment","Fixed","","1600","","","267.24","","Milestones & Sentiment;Line A;925 Silver","Simple","1","","","","","","","","Zhuhai Rinntin Jewelry","","","Do Not Print Kitchen Docket","13","2","","1600","","A hanging tag engraved with ""Life is like a mirror. Smile at it and it smiles back at you."". Rhodium plated with a sand effect finish.

Material: 925 Sterling Silver

Finish: Rhodium Plated, Black Enamel

Size: 16.4 x 14 x 3mm

Weight: 3.3g

Fits all Orloff snake chain bracelets.

ORLOFF OF DENMARK."
"ORGCB187-14K-1","","Engraved Quote Charm, The Moon","Milestones & Sentiment","Fixed","","1200","","","186.32","","Milestones & Sentiment;Line A;925 Silver","Simple","1","","","","","","","","Zhuhai Rinntin Jewelry","","","Do Not Print Kitchen Docket","13","2","","1200","","A hanging tag engraved with ""Shoot for the moon. Even if you miss, you'll land among the stars. 14.14mm"". Rhodium plated with a sand effect finish.

Material: 925 Sterling Silver

Finish: Gold Plating, Dark Blue

Stone: enamel

Size: 14.14mm

Weight: 2g

Fits all Orloff snake chain bracelets.

ORLOFF OF DENMARK."
"ORGCB187-14K-2","","Engraved Quote Charm, Possible","Milestones & Sentiment","Fixed","","1200","","","186.32","","Milestones & Sentiment;Line A;925 Silver","Simple","1","","","","","","","","Zhuhai Rinntin Jewelry","","","Do Not Print Kitchen Docket","12","2","","1200","","A hanging tag engraved with ""Nothing is impossible, the word itself says, I'm possible. 14.14mm"". Rhodium plated with a sand effect finish.

Material: 925 Sterling Silver

Finish: Gold Plating, Dark Blue

Stone: enamel

Size: 14.14mm

Weight: 2g

Fits all Orloff snake chain bracelets.

ORLOFF OF DENMARK."
"ORGCB25","","Little Mermaid Charm","Travel & Lifestyle","Fixed","","1600","","","246.50","","Travel & Lifestyle;Line A;925 Silver","Simple","1","","","","","","","","Zhuhai Rinntin Jewelry","","","Do Not Print Kitchen Docket","30","2","","1600","","Copenhagen's Den Lille Havfrue, figure seated on a rock.

Material: 925 Sterling Silver

Finish: Silver Oxidation

Size: 19 x 14mm

Weight: 3.80g

Fits all Orloff snake chain bracelets.

ORLOFF OF DENMARK."
"ORGCB27","","Coat of Arms Charm","Travel & Lifestyle","Fixed","","900","","","136.68","","Travel & Lifestyle;Line A;925 Silver","Simple","1","","","","","","","","Zhuhai Rinntin Jewelry","","","Do Not Print Kitchen Docket","30","2","","900","","Openwork heraldic crest with crown and shield, stars around the band.

Material: 925 Sterling Silver

Finish: Rhodium Plating

Size: 10.5 x 7.5mm

Weight: 1.7g

Fits all Orloff snake chain bracelets.

ORLOFF OF DENMARK."
"ORGCB50P","","Danish Flag Charm, Red Enamel","Travel & Lifestyle","Fixed","","1600","","","241.06","","Travel & Lifestyle;Line A;925 Silver","Simple","1","","","","","","","","Zhuhai Rinntin Jewelry","","","Do Not Print Kitchen Docket","15","2","","1600","","Dannebrog, white cross over red enamel.

Material: 925 Sterling Silver

Finish: Rhodium Plated, Red Enamel

Size: 11 x 10mm

Weight: 2.1g

Fits all Orloff snake chain bracelets.

ORLOFF OF DENMARK."
"ORGCB51-P","","Daisy Dangle, Pink","Nature","Fixed","","1200","","","167.62","","Nature;Line A;925 Silver","Simple","1","","","","","","","","Zhuhai Rinntin Jewelry","","","Do Not Print Kitchen Docket","30","2","","1200","","Pink and white enamel petals with a yellow centre.

Material: 925 Sterling Silver

Finish: Rhodium Plated, Enamel

Size: 14 x 14mm

Weight: 1.60g

Fits all Orloff snake chain bracelets.

ORLOFF OF DENMARK."
"ORGCB51-WY","","Daisy Charm, White and Yellow","Nature","Fixed","","1200","","","167.62","","Nature;Line A;925 Silver","Simple","1","","","","","","","","Zhuhai Rinntin Jewelry","","","Do Not Print Kitchen Docket","30","2","","1200","","Enamel daisy, white petals, yellow centre.

Material: 925 Sterling Silver

Finish: Rhodium Plated, Enamel

Size: 14 x 14mm

Weight: 1.60g

Fits all Orloff snake chain bracelets.

ORLOFF OF DENMARK."
"ORGCB51-YL","","Daisy Charm, Blue","Nature","Fixed","","1200","","","167.62","","Nature;Line A;925 Silver","Simple","1","","","","","","","","Zhuhai Rinntin Jewelry","","","Do Not Print Kitchen Docket","30","2","","1200","","Blue enamel petals with a yellow centre.

Material: 925 Sterling Silver

Finish: Rhodium Plated, Enamel

Size: 14 x 14mm

Weight: 1.60g

Fits all Orloff snake chain bracelets.

ORLOFF OF DENMARK."
"ORGCB51-YP","","Daisy Charm, Purple","Nature","Fixed","","1200","","","167.62","","Nature;Line A;925 Silver","Simple","1","","","","","","","","Zhuhai Rinntin Jewelry","","","Do Not Print Kitchen Docket","29","2","","1200","","Purple and white enamel petals with a yellow centre.

Material: 925 Sterling Silver

Finish: Rhodium Plated, Enamel

Size: 14 x 14mm

Weight: 1.60g

Fits all Orloff snake chain bracelets.

ORLOFF OF DENMARK."
"ORGCB51-YR","","Daisy Charm, Red","Nature","Fixed","","1200","","","167.62","","Nature;Line A;925 Silver","Simple","1","","","","","","","","Zhuhai Rinntin Jewelry","","","Do Not Print Kitchen Docket","30","2","","1200","","Red and white enamel petals with a yellow centre.

Material: 925 Sterling Silver

Finish: Rhodium Plated, Enamel

Size: 14 x 14mm

Weight: 1.60g

Fits all Orloff snake chain bracelets.

ORLOFF OF DENMARK."
"ORGCB52-L","","Fortune Charm, Blue Enamel","Milestones & Sentiment","Fixed","","1600","","","257.04","","Milestones & Sentiment;Line A;925 Silver","Simple","1","","","","","","","","Zhuhai Rinntin Jewelry","","","Do Not Print Kitchen Docket","28","2","","1600","","Chinese character fu, fortune, in blue enamel on a white tag.

Material: 925 Sterling Silver

Finish: Rhodium Plated, Enamel

Size: 17 x 12 x 2mm

Weight: 4.00g

Fits all Orloff snake chain bracelets.

ORLOFF OF DENMARK."
"ORGCB53-L","","Longevity Charm, Blue Enamel","Milestones & Sentiment","Fixed","","1600","","","258.40","","Milestones & Sentiment;Line A;925 Silver","Simple","1","","","","","","","","Zhuhai Rinntin Jewelry","","","Do Not Print Kitchen Docket","28","2","","1600","","Chinese character shou, longevity, in blue enamel.

Material: 925 Sterling Silver

Finish: Rhodium Plated, Enamel

Size: 17 x 12 x 2mm

Weight: 4.00g

Fits all Orloff snake chain bracelets.

ORLOFF OF DENMARK."
"ORGCB54-L","","Prosperity Charm, Blue Enamel","Milestones & Sentiment","Fixed","","1600","","","260.10","","Milestones & Sentiment;Line A;925 Silver","Simple","1","","","","","","","","Zhuhai Rinntin Jewelry","","","Do Not Print Kitchen Docket","28","2","","1600","","Chinese character lu, prosperity, in blue enamel on a white tag.

Material: 925 Sterling Silver

Finish: Rhodium Plated, Enamel

Size: 17 x 12 x 2mm

Weight: 4.00g

Fits all Orloff snake chain bracelets.

ORLOFF OF DENMARK."
"ORGCB55-L","","Good Luck Charm, Blue Enamel","Milestones & Sentiment","Fixed","","1600","","","262.82","","Milestones & Sentiment;Line A;925 Silver","Simple","1","","","","","","","","Zhuhai Rinntin Jewelry","","","Do Not Print Kitchen Docket","29","2","","1600","","Chinese character reading as ji, auspicious.

Material: 925 Sterling Silver

Finish: Rhodium Plated, Enamel

Size: 17 x 12 x 2mm

Weight: 4.00g

Fits all Orloff snake chain bracelets.

ORLOFF OF DENMARK."
"ORGCB56-B","","Love Charm, Black Enamel","Milestones & Sentiment","Fixed","","1600","","","257.38","","Milestones & Sentiment;Line A;925 Silver","Simple","1","","","","","","","","Zhuhai Rinntin Jewelry","","","Do Not Print Kitchen Docket","26","2","","1600","","Chinese character ai with the word Love beneath.

Material: 925 Sterling Silver

Finish: Rhodium Plated, Enamel

Size: 17 x 12 x 2mm

Weight: 4.00g

Fits all Orloff snake chain bracelets.

ORLOFF OF DENMARK."
"ORGCB56-L","","Love Charm, Blue Enamel","Milestones & Sentiment","Fixed","","1600","","","257.38","","Milestones & Sentiment;Line A;925 Silver","Simple","1","","","","","","","","Zhuhai Rinntin Jewelry","","","Do Not Print Kitchen Docket","27","2","","1600","","Presumed blue version of ORGCB56-B. NO IMAGE IN HD PICTURE.

Material: 925 Sterling Silver

Finish: Rhodium Plated, Blue Enamel

Size: 17 x 12 x 2mm

Weight: 4.00g

Fits all Orloff snake chain bracelets.

ORLOFF OF DENMARK."
"ORGCB57-Z","","Acorn Charm","Nature","Fixed","","1600","","","265.88","","Nature;Line A;925 Silver","Simple","1","","","","","","","","Zhuhai Rinntin Jewelry","","","Do Not Print Kitchen Docket","27","2","","1600","","Silver cap over brown enamel, green enamel leaf.

Material: 925 Sterling Silver

Finish: Rhodium Plated, Enamel

Size: 18 x 13mm

Weight: 3.90g

Fits all Orloff snake chain bracelets.

ORLOFF OF DENMARK."
"ORGCB58-LVR","","Good Luck Clover Charm","Nature","Fixed","","1200","","","192.10","","Nature;Line A;925 Silver","Simple","1","","","","","","","","Zhuhai Rinntin Jewelry","","","Do Not Print Kitchen Docket","23","2","","1200","","Green enamel four leaf clover with a red ladybird, lettered Good luck.

Material: 925 Sterling Silver

Finish: Rhodium Plated, Enamel

Size: 15 x 14.5mm

Weight: 2.70g

Fits all Orloff snake chain bracelets.

ORLOFF OF DENMARK."
"ORPA0010","","Fluted Clip, Clear Stone","Spacers & Clips","Fixed","","1200","","","201.28","","Spacers & Clips;Line A;925 Silver","Simple","1","","","","","","","","Zhuhai Rinntin Jewelry","","","Do Not Print Kitchen Docket","10","2","","1200","","A fluted silver band set with a single clear stone. Clips grip the chain, so your charms stay where you put them.

Material: 925 Sterling Silver

Finish: Silver Plating

Size: 4.4 x 10.2mm

Weight: 1.94g

Fits all Orloff snake chain bracelets.

ORLOFF OF DENMARK."
"ORPA0035","","Polished Spacer, Pink Stone","Spacers & Clips","Fixed","","1200","","","181.90","","Spacers & Clips;Line A;925 Silver","Simple","1","","","","","","","","Zhuhai Rinntin Jewelry","","","Do Not Print Kitchen Docket","9","2","","1200","","A polished silver band set with a single pink stone. Sits between charms to give them room.

Material: 925 Sterling Silver

Finish: Oxidized Silver

Size: 3.6 x 9.8mm

Weight: 1.50g

Fits all Orloff snake chain bracelets.

ORLOFF OF DENMARK."
"ORPA0094","","Pink Enamel Spacer","Spacers & Clips","Fixed","","1200","","","162.86","","Spacers & Clips;Line A;925 Silver","Simple","1","","","","","","","","Zhuhai Rinntin Jewelry","","","Do Not Print Kitchen Docket","10","2","","1200","","A slim silver ring finished in pale pink enamel. Sits between charms to give them room.

Material: 925 Sterling Silver

Finish: Silver Plating

Size: 3.6 x 10.5mm

Weight: 1.40g

Fits all Orloff snake chain bracelets.

ORLOFF OF DENMARK."
"ORPA0097","","Lilac Daisy Spacer","Spacers & Clips","Fixed","","1200","","","189.38","","Spacers & Clips;Line A;925 Silver","Simple","1","","","","","","","","Zhuhai Rinntin Jewelry","","","Do Not Print Kitchen Docket","10","2","","1200","","Daisies in lilac and white enamel with clear stone centres, set around a silver ring.

Material: 925 Sterling Silver

Finish: Oxidized Silver

Size: 5.1 x 10.2mm

Weight: 1.50g

Fits all Orloff snake chain bracelets.

ORLOFF OF DENMARK."
"ORPA0107","","Dragonfly Clip, Blue Enamel","Spacers & Clips","Fixed","","1200","","","187.00","","Spacers & Clips;Line A;925 Silver","Simple","1","","","","","","","","Zhuhai Rinntin Jewelry","","","Do Not Print Kitchen Docket","10","2","","1200","","A silver dragonfly with pale blue enamel wings. Clips grip the chain, so your charms stay where you put them.

Material: 925 Sterling Silver

Finish: Oxidized Silver

Size: 8.2 x 10.3mm

Weight: 1.50g

Fits all Orloff snake chain bracelets.

ORLOFF OF DENMARK."
"ORPA0123","","Starry Night Spacer, Blue Enamel","Spacers & Clips","Fixed","","900","","","149.26","","Spacers & Clips;Line A;925 Silver","Simple","1","","","","","","","","Zhuhai Rinntin Jewelry","","","Do Not Print Kitchen Docket","10","2","","900","","Deep blue enamel with silver stars and a crescent moon.

Material: 925 Sterling Silver

Finish: Oxidized Silver

Size: 4.1 x 9.8mm

Weight: 1.23g

Fits all Orloff snake chain bracelets.

ORLOFF OF DENMARK."
"ORPA0132","","Butterfly Clip, Red Stone","Spacers & Clips","Fixed","","1200","","","185.64","","Spacers & Clips;Line A;925 Silver","Simple","1","","","","","","","","Zhuhai Rinntin Jewelry","","","Do Not Print Kitchen Docket","10","2","","1200","","A butterfly set with clear stones beside an oval red stone. Clips grip the chain, so your charms stay where you put them.

Material: 925 Sterling Silver

Finish: Oxidized Silver

Size: 3.8 x 11.1mm

Weight: 1.63g

Fits all Orloff snake chain bracelets.

ORLOFF OF DENMARK."
"ORPA0142","","Tulip Spacer, Pink Stone","Spacers & Clips","Fixed","","900","","","128.18","","Spacers & Clips;Line A;925 Silver","Simple","1","","","","","","","","Zhuhai Rinntin Jewelry","","","Do Not Print Kitchen Docket","10","2","","900","","Oxidized tulips with a pink stone at the bud, set around a polished silver ring.

Material: 925 Sterling Silver

Finish: Oxidized Silver

Size: 3.5 x 9.2mm

Weight: 0.95g

Fits all Orloff snake chain bracelets.

ORLOFF OF DENMARK."
"ORPA0147","","Butterfly Spacer, Clear Stones","Spacers & Clips","Fixed","","900","","","127.50","","Spacers & Clips;Line A;925 Silver","Simple","1","","","","","","","","Zhuhai Rinntin Jewelry","","","Do Not Print Kitchen Docket","10","2","","900","","Two oxidized butterflies with clear stones, set around a polished silver ring.

Material: 925 Sterling Silver

Finish: Oxidized Silver

Size: 3.5 x 9.2mm

Weight: 0.93g

Fits all Orloff snake chain bracelets.

ORLOFF OF DENMARK."
"ORPA0149","","Scroll Spacer, Oxidized Silver","Spacers & Clips","Fixed","","900","","","123.08","","Spacers & Clips;Line A;925 Silver","Simple","1","","","","","","","","Zhuhai Rinntin Jewelry","","","Do Not Print Kitchen Docket","10","2","","900","","A repeating scroll pattern in oxidized silver on a polished band.

Material: 925 Sterling Silver

Finish: Oxidized Silver

Size: 3.5 x 9.2mm

Weight: 0.90g

Fits all Orloff snake chain bracelets.

ORLOFF OF DENMARK."
"ORPA034","","Polished Dome Spacer","Spacers & Clips","Fixed","","1200","","","158.44","","Spacers & Clips;Line A;925 Silver","Simple","1","","","","","","","","Zhuhai Rinntin Jewelry","","","Do Not Print Kitchen Docket","10","2","","1200","","A plain polished dome in 925 sterling silver. Sits between charms to give them room.

Material: 925 Sterling Silver

Finish: Oxidized Silver

Size: 3.3 x 8.6mm

Weight: 1.10g

Fits all Orloff snake chain bracelets.

ORLOFF OF DENMARK."
"ORCBB01","","Snake Chain Bracelet","","Fixed","","2800","","","753.10","","Line A;925 Silver","Simple","1","","","","","","","","Zhuhai Rinntin Jewelry","","","Do Not Print Kitchen Docket","","2","","2800","","A 17cm snake chain in 925 sterling silver with a round clasp set with clear stones. Rhodium plated.

Material: 925 Sterling Silver

Stone: White CZ

Length: 17cm

Weight: 13.16g

Takes all Orloff charms.

ORLOFF OF DENMARK."
"ORCBB01-17","ORCBB01","Snake Chain Bracelet, 17cm","","Fixed","","2800","","","753.10","","Line A;925 Silver","Simple","1","","Size","17cm","","","","","Zhuhai Rinntin Jewelry","","","Do Not Print Kitchen Docket","44","2","","2800","","A 17cm snake chain in 925 sterling silver with a round clasp set with clear stones. Rhodium plated.

Material: 925 Sterling Silver

Stone: White CZ

Length: 17cm

Weight: 13.16g

Takes all Orloff charms.

ORLOFF OF DENMARK."
"ORCBB01-19","ORCBB01","Snake Chain Bracelet, 19cm","","Fixed","","2800","","","814.30","","Line A;925 Silver","Simple","1","","Size","19cm","","","","","Zhuhai Rinntin Jewelry","","","Do Not Print Kitchen Docket","44","2","","2800","","A 19cm snake chain in 925 sterling silver with a round clasp set with clear stones. Rhodium plated.

Material: 925 Sterling Silver

Stone: White CZ

Length: 19cm

Weight: 14.40g

Takes all Orloff charms.

ORLOFF OF DENMARK."
"ORCBB01-21","ORCBB01","Snake Chain Bracelet, 21cm","","Fixed","","2800","","","912.90","","Line A;925 Silver","Simple","1","","Size","21cm","","","","","Zhuhai Rinntin Jewelry","","","Do Not Print Kitchen Docket","46","2","","2800","","A 21cm snake chain in 925 sterling silver with a round clasp set with clear stones. Rhodium plated.

Material: 925 Sterling Silver

Stone: White CZ

Length: 21cm

Weight: 16.50g

Takes all Orloff charms.

ORLOFF OF DENMARK."
"ORGCBB1","","Snake Chain Bracelet with Enamel Accent","","Fixed","","2800","","","753.10","","Line A;925 Silver","Simple","1","","","","","","","","Zhuhai Rinntin Jewelry","","","Do Not Print Kitchen Docket","","2","","2800","","A 17cm sterling silver snake chain with a white enamel bead at the clasp. Rhodium plated.

Material: 925 Sterling Silver

Finish: Rhodium Plating, Enamel

Length: 17cm

Weight: 13.16g

Takes all Orloff charms.

ORLOFF OF DENMARK."
"ORGCBB1-17-W","ORGCBB1","Snake Chain Bracelet with Enamel Accent, 17cm, White","","Fixed","","2800","","","753.10","","Line A;925 Silver","Simple","1","","Colour","White","Size","17cm","","","Zhuhai Rinntin Jewelry","","","Do Not Print Kitchen Docket","8","2","","2800","","A 17cm sterling silver snake chain with a white enamel bead at the clasp. Rhodium plated.

Material: 925 Sterling Silver

Finish: Rhodium Plating, Enamel

Length: 17cm

Weight: 13.16g

Takes all Orloff charms.

ORLOFF OF DENMARK."
"ORGCBB1-17-R","ORGCBB1","Snake Chain Bracelet with Enamel Accent, 17cm, Red","","Fixed","","2800","","","753.10","","Line A;925 Silver","Simple","1","","Colour","Red","Size","17cm","","","Zhuhai Rinntin Jewelry","","","Do Not Print Kitchen Docket","5","2","","2800","","A 17cm sterling silver snake chain with a red enamel bead at the clasp. Rhodium plated.

Material: 925 Sterling Silver

Finish: Rhodium Plating, Enamel

Length: 17cm

Weight: 13.16g

Takes all Orloff charms.

ORLOFF OF DENMARK."
"ORGCBB1-17-K","ORGCBB1","Snake Chain Bracelet with Enamel Accent, 17cm, Black","","Fixed","","2800","","","753.10","","Line A;925 Silver","Simple","1","","Colour","Black","Size","17cm","","","Zhuhai Rinntin Jewelry","","","Do Not Print Kitchen Docket","6","2","","2800","","A 17cm sterling silver snake chain with a black enamel bead at the clasp. Rhodium plated.

Material: 925 Sterling Silver

Finish: Rhodium Plating, Enamel

Length: 17cm

Weight: 13.16g

Takes all Orloff charms.

ORLOFF OF DENMARK."
"ORGCBB1-17-B","ORGCBB1","Snake Chain Bracelet with Enamel Accent, 17cm, Blue","","Fixed","","2800","","","753.10","","Line A;925 Silver","Simple","1","","Colour","Blue","Size","17cm","","","Zhuhai Rinntin Jewelry","","","Do Not Print Kitchen Docket","6","2","","2800","","A 17cm sterling silver snake chain with a blue enamel bead at the clasp. Rhodium plated.

Material: 925 Sterling Silver

Finish: Rhodium Plating, Enamel

Length: 17cm

Weight: 13.16g

Takes all Orloff charms.

ORLOFF OF DENMARK."
"ORGCBB1-17-G","ORGCBB1","Snake Chain Bracelet with Enamel Accent, 17cm, Flower","","Fixed","","2800","","","753.10","","Line A;925 Silver","Simple","1","","Colour","Flower","Size","17cm","","","Zhuhai Rinntin Jewelry","","","Do Not Print Kitchen Docket","8","2","","2800","","A 17cm sterling silver snake chain with a flower enamel bead at the clasp. Rhodium plated.

Material: 925 Sterling Silver

Finish: Rhodium Plating, Enamel

Length: 17cm

Weight: 13.16g

Takes all Orloff charms.

ORLOFF OF DENMARK."
"ORGCBB1-19-W","ORGCBB1","Snake Chain Bracelet with Enamel Accent, 19cm, White","","Fixed","","2800","","","814.30","","Line A;925 Silver","Simple","1","","Colour","White","Size","19cm","","","Zhuhai Rinntin Jewelry","","","Do Not Print Kitchen Docket","8","2","","2800","","A 19cm sterling silver snake chain with a white enamel bead at the clasp. Rhodium plated.

Material: 925 Sterling Silver

Finish: Rhodium Plating, Enamel

Length: 19cm

Weight: 14.40g

Takes all Orloff charms.

ORLOFF OF DENMARK."
"ORGCBB1-19-R","ORGCBB1","Snake Chain Bracelet with Enamel Accent, 19cm, Red","","Fixed","","2800","","","814.30","","Line A;925 Silver","Simple","1","","Colour","Red","Size","19cm","","","Zhuhai Rinntin Jewelry","","","Do Not Print Kitchen Docket","8","2","","2800","","A 19cm sterling silver snake chain with a red enamel bead at the clasp. Rhodium plated.

Material: 925 Sterling Silver

Finish: Rhodium Plating, Enamel

Length: 19cm

Weight: 14.40g

Takes all Orloff charms.

ORLOFF OF DENMARK."
"ORGCBB1-19-K","ORGCBB1","Snake Chain Bracelet with Enamel Accent, 19cm, Black","","Fixed","","2800","","","814.30","","Line A;925 Silver","Simple","1","","Colour","Black","Size","19cm","","","Zhuhai Rinntin Jewelry","","","Do Not Print Kitchen Docket","7","2","","2800","","A 19cm sterling silver snake chain with a black enamel bead at the clasp. Rhodium plated.

Material: 925 Sterling Silver

Finish: Rhodium Plating, Enamel

Length: 19cm

Weight: 16.50g

Takes all Orloff charms.

ORLOFF OF DENMARK."
"ORGCBB1-19-B","ORGCBB1","Snake Chain Bracelet with Enamel Accent, 19cm, Blue","","Fixed","","2800","","","814.30","","Line A;925 Silver","Simple","1","","Colour","Blue","Size","19cm","","","Zhuhai Rinntin Jewelry","","","Do Not Print Kitchen Docket","8","2","","2800","","A 19cm sterling silver snake chain with a blue enamel bead at the clasp. Rhodium plated.

Material: 925 Sterling Silver

Finish: Rhodium Plating, Enamel

Length: 19cm

Weight: 16.50g

Takes all Orloff charms.

ORLOFF OF DENMARK."
"ORGCBB1-19-G","ORGCBB1","Snake Chain Bracelet with Enamel Accent, 19cm, Flower","","Fixed","","2800","","","814.30","","Line A;925 Silver","Simple","1","","Colour","Flower","Size","19cm","","","Zhuhai Rinntin Jewelry","","","Do Not Print Kitchen Docket","8","2","","2800","","A 19cm sterling silver snake chain with a flower enamel bead at the clasp. Rhodium plated.

Material: 925 Sterling Silver

Finish: Rhodium Plating, Enamel

Length: 19cm

Weight: 14.40g

Takes all Orloff charms.

ORLOFF OF DENMARK."
"ORGCBB1-21-W","ORGCBB1","Snake Chain Bracelet with Enamel Accent, 21cm, White","","Fixed","","2800","","","912.90","","Line A;925 Silver","Simple","1","","Colour","White","Size","21cm","","","Zhuhai Rinntin Jewelry","","","Do Not Print Kitchen Docket","5","2","","2800","","A 21cm sterling silver snake chain with a white enamel bead at the clasp. Rhodium plated.

Material: 925 Sterling Silver

Finish: Rhodium Plating, Enamel

Length: 21cm

Weight: 16.50g

Takes all Orloff charms.

ORLOFF OF DENMARK."
"ORGCBB1-21-R","ORGCBB1","Snake Chain Bracelet with Enamel Accent, 21cm, Red","","Fixed","","2800","","","912.90","","Line A;925 Silver","Simple","1","","Colour","Red","Size","21cm","","","Zhuhai Rinntin Jewelry","","","Do Not Print Kitchen Docket","8","2","","2800","","A 21cm sterling silver snake chain with a red enamel bead at the clasp. Rhodium plated.

Material: 925 Sterling Silver

Finish: Rhodium Plating, Enamel

Length: 21cm

Weight: 16.50g

Takes all Orloff charms.

ORLOFF OF DENMARK."
